ID_LAT_LON_YEAR_WEEK,emission
ID_-23.63_27.47_2022_35,117105.37460727995
ID_-23.63_27.47_2022_36,3294.1484093000013
ID_-23.63_27.47_2022_37,3160.4677797000013
ID_-23.63_27.47_2022_38,3255.326962599999
ID_-23.63_27.47_2022_39,2695.9093380300023
ID_-23.63_27.47_2022_40,21203.891281150012
ID_-23.63_27.47_2022_41,1890.398389405
ID_-23.63_27.47_2022_42,2956.6619046000005
ID_-23.63_27.47_2022_43,3578.4969336699987
ID_-23.63_27.47_2022_44,2034.531067124999
ID_-23.63_27.47_2022_45,2073.7410501100003
ID_-23.63_27.47_2022_46,2010.7159340500011
ID_-23.63_27.47_2022_47,4328.158012949999
ID_-23.63_27.47_2022_48,3643.0540860000037
ID_-23.63_27.47_2022_52,1821.3750185499991
ID_-23.63_27.57_2019_1,2108.66206673
ID_-23.63_27.57_2019_2,2672.45630555
ID_-23.63_27.57_2019_3,3774.1449053000024
ID_-23.63_27.57_2019_4,3454.058449000001
ID_-23.63_27.57_2019_5,3813.7076396000048
ID_-23.63_27.57_2019_6,3668.486496000004
ID_-23.63_27.57_2019_7,3334.68219
ID_-23.63_27.57_2019_8,3100.3363140000006
ID_-23.63_27.57_2019_9,1824.6528698900004
ID_-23.63_27.57_2019_10,3621.866594000004
ID_-23.63_27.57_2019_11,3334.1325526000005
ID_-23.63_27.57_2019_12,3691.0358470000047
ID_-23.63_27.57_2019_13,3300.2293066000007
ID_-23.63_27.57_2019_14,2699.5496499899996
ID_-23.63_27.57_2019_15,4330.455840600006
ID_-23.63_27.57_2019_16,2436.059434105001
ID_-23.63_27.57_2019_17,1973.112379649999
ID_-23.63_27.57_2019_18,3169.3065197000005
ID_-23.63_27.57_2019_19,3120.897366
ID_-23.63_27.57_2019_20,3115.503052700001
ID_-23.63_27.57_2019_21,4278.099035600005
ID_-23.63_27.57_2019_22,4886.2174027000065
ID_-23.63_27.57_2019_23,3169.3065197000005
ID_-23.63_27.57_2019_24,3205.0949470000014
ID_-23.63_27.57_2019_25,2971.807149099999
ID_-23.63_27.57_2019_26,4321.617100600007
ID_-23.63_27.57_2019_27,2054.966153629999
ID_-23.63_27.57_2019_28,3203.606069999999
ID_-23.63_27.57_2019_29,3160.4677797000013
ID_-23.63_27.57_2019_30,3536.1569630000026
ID_-23.63_27.57_2019_31,4486.474120600006
ID_-23.63_27.57_2019_32,2074.0639800000013
ID_-23.63_27.57_2019_33,3160.0584107000013
ID_-23.63_27.57_2019_34,3252.6473770000025
ID_-23.63_27.57_2019_35,3135.1076770000013
ID_-23.63_27.57_2019_36,3520.8527266000006
ID_-23.63_27.57_2019_37,3350.2150429999997
ID_-23.63_27.57_2019_38,3299.067686600001
ID_-23.63_27.57_2019_39,3648.713756700003
ID_-23.63_27.57_2019_40,3416.118241999999
ID_-23.63_27.57_2019_41,3608.4914120000044
ID_-23.63_27.57_2019_42,3646.564126700004
ID_-23.63_27.57_2019_43,3863.2898270000005
ID_-23.63_27.57_2019_44,3692.5310810000037
ID_-23.63_27.57_2019_45,1847.8124015833332
ID_-23.63_27.57_2019_46,3138.454711700001
ID_-23.63_27.57_2019_47,3378.685622949999
ID_-23.63_27.57_2019_48,3684.440666000002
ID_-23.63_27.57_2019_49,1852.0873767500004
ID_-23.63_27.57_2019_50,1856.6051878483333
ID_-23.63_27.57_2019_51,3344.7288316000004
ID_-23.63_27.57_2019_52,3676.532779300002
ID_-23.63_27.57_2020_1,3592.2382240000034
ID_-23.63_27.57_2020_2,1818.1520677699993
ID_-23.63_27.57_2020_3,3643.8901267000033
ID_-23.63_27.57_2020_4,1993.9542174850008
ID_-23.63_27.57_2020_5,3926.318276000003
ID_-23.63_27.57_2020_6,2009.4540851800004
ID_-23.63_27.57_2020_7,2848.849300890001
ID_-23.63_27.57_2020_8,2622.464873250001
ID_-23.63_27.57_2020_9,2292.9085152099997
ID_-23.63_27.57_2020_10,3624.1451840000036
ID_-23.63_27.57_2020_11,3620.2809540000035
ID_-23.63_27.57_2020_12,4462.412020600005
ID_-23.63_27.57_2020_13,3643.8901267000033
ID_-23.63_27.57_2020_14,2996.129219880001
ID_-23.63_27.57_2020_15,2099.0171057100006
ID_-23.63_27.57_2020_16,1969.4394553599993
ID_-23.63_27.57_2020_17,3389.8610599999993
ID_-23.63_27.57_2020_18,3917.729050600003
ID_-23.63_27.57_2020_19,3096.330928700001
ID_-23.63_27.57_2020_20,3554.859634000003
ID_-23.63_27.57_2020_21,4775.928449700007
ID_-23.63_27.57_2020_22,3267.1756859999996
ID_-23.63_27.57_2020_23,4801.457469700006
ID_-23.63_27.57_2020_24,3534.2402713800006
ID_-23.63_27.57_2020_25,4815.574079700006
ID_-23.63_27.57_2020_26,4251.795712600007
ID_-23.63_27.57_2020_27,4834.3765997000055
ID_-23.63_27.57_2020_28,2803.758320300002
ID_-23.63_27.57_2020_29,3972.587109000004
ID_-23.63_27.57_2020_30,2579.893142191
ID_-23.63_27.57_2020_31,3643.8901267000033
ID_-23.63_27.57_2020_32,2095.183801719999
ID_-23.63_27.57_2020_33,2000.8660331500002
ID_-23.63_27.57_2020_34,3302.9090659999997
ID_-23.63_27.57_2020_35,2270.33565397
ID_-23.63_27.57_2020_36,2992.888762899999
ID_-23.63_27.57_2020_37,3171.0951497000005
ID_-23.63_27.57_2020_38,2570.520456099999
ID_-23.63_27.57_2020_39,2456.3311574200006
ID_-23.63_27.57_2020_40,4209.222542000002
ID_-23.63_27.57_2020_41,3333.1137703800005
ID_-23.63_27.57_2020_42,3539.121462700003
ID_-23.63_27.57_2020_43,3590.7058007000032
ID_-23.63_27.57_2020_44,3733.566585
ID_-23.63_27.57_2020_45,2070.5101096000026
ID_-23.63_27.57_2020_46,2883.4401958000003
ID_-23.63_27.57_2020_47,1924.975223218334
ID_-23.63_27.57_2020_48,2850.931565700001
ID_-23.63_27.57_2020_49,3597.6880850000002
ID_-23.63_27.57_2020_50,3900.0020910000017
ID_-23.63_27.57_2020_51,2088.7998902499994
ID_-23.63_27.57_2020_52,2742.561543800001
ID_-23.63_27.57_2021_1,2740.6810347900014
ID_-23.63_27.57_2021_2,3762.691180000003
ID_-23.63_27.57_2021_3,2843.4367577000016
ID_-23.63_27.57_2021_4,1977.1055181700006
ID_-23.63_27.57_2021_5,1651.4694113500007
ID_-23.63_27.57_2021_6,2097.49438247
ID_-23.63_27.57_2021_7,3640.855651700004
ID_-23.63_27.57_2021_8,3683.650393000003
ID_-23.63_27.57_2021_9,3676.714116700004
ID_-23.63_27.57_2021_10,3890.801656600005
ID_-23.63_27.57_2021_11,3750.6202560000024
ID_-23.63_27.57_2021_12,3152.907161000002
ID_-23.63_27.57_2021_13,4460.242483600006
ID_-23.63_27.57_2021_14,4558.367738600005
ID_-23.63_27.57_2021_15,3350.667796000002
ID_-23.63_27.57_2021_16,4321.617100600007
ID_-23.63_27.57_2021_17,3661.404669000002
ID_-23.63_27.57_2021_18,3207.918853
ID_-23.63_27.57_2021_19,4263.982425600006
ID_-23.63_27.57_2021_20,3341.7129550000022
ID_-23.63_27.57_2021_21,4801.457469700006
ID_-23.63_27.57_2021_22,2769.2053905300027
ID_-23.63_27.57_2021_23,2777.2637111
ID_-23.63_27.57_2021_24,4834.3765997000055
ID_-23.63_27.57_2021_25,4824.606121800001
ID_-23.63_27.57_2021_26,3236.427128
ID_-23.63_27.57_2021_27,3160.4677797000013
ID_-23.63_27.57_2021_28,3402.8353666
ID_-23.63_27.57_2021_29,3100.782306900001
ID_-23.63_27.57_2021_30,2553.3054816600006
ID_-23.63_27.57_2021_31,4884.157947700006
ID_-23.63_27.57_2021_32,2111.57257346
ID_-23.63_27.57_2021_33,2034.4138849700007
ID_-23.63_27.57_2021_34,2481.6075550990004
ID_-23.63_27.57_2021_35,3124.0093280000006
ID_-23.63_27.57_2021_36,1980.026671585001
ID_-23.63_27.57_2021_37,1861.752844649999
ID_-23.63_27.57_2021_38,3376.499842600001
ID_-23.63_27.57_2021_39,3335.432865600001
ID_-23.63_27.57_2021_40,3677.8286684800005
ID_-23.63_27.57_2021_41,3550.293892000003
ID_-23.63_27.57_2021_42,2752.9168129500003
ID_-23.63_27.57_2021_43,4188.440184000003
ID_-23.63_27.57_2021_44,3152.974733060001
ID_-23.63_27.57_2021_45,3922.871366000003
ID_-23.63_27.57_2021_46,3501.6410630000005
ID_-23.63_27.57_2021_47,4052.573532799999
ID_-23.63_27.57_2021_48,1932.1090953100004
ID_-23.63_27.57_2021_49,3078.0641177000016
ID_-23.63_27.57_2021_50,3645.157673000002
ID_-23.63_27.57_2021_51,1870.9921123000008
ID_-23.63_27.57_2021_52,1774.8795318549999
ID_-23.63_27.57_2022_1,1826.339460069999
ID_-23.63_27.57_2022_2,1923.6981753299997
ID_-23.63_27.57_2022_3,3790.289423000001
ID_-23.63_27.57_2022_4,190877.22373799997
ID_-23.63_27.57_2022_5,4335.733710600006
ID_-23.63_27.57_2022_6,3673.7196720000043
ID_-23.63_27.57_2022_7,12450.630446200004
ID_-23.63_27.57_2022_8,4573.854553600006
ID_-23.63_27.57_2022_9,13070.765587050011
ID_-23.63_27.57_2022_10,12997.703601570007
ID_-23.63_27.57_2022_11,3857.2884850000014
ID_-23.63_27.57_2022_12,3132.597426880002
ID_-23.63_27.57_2022_13,4327.325575600006
ID_-23.63_27.57_2022_14,3692.9886696000044
ID_-23.63_27.57_2022_15,3973.644330000002
ID_-23.63_27.57_2022_16,1938.0078521650003
ID_-23.63_27.57_2022_17,3235.855549
ID_-23.63_27.57_2022_18,4321.220120600006
ID_-23.63_27.57_2022_19,4834.633064700006
ID_-23.63_27.57_2022_20,2913.415950500001
ID_-23.63_27.57_2022_21,3596.8825866000025
ID_-23.63_27.57_2022_22,3340.484381
ID_-23.63_27.57_2022_23,2843.1091111400015
ID_-23.63_27.57_2022_24,3451.6525449999986
ID_-23.63_27.57_2022_25,2024.316165244999
ID_-23.63_27.57_2022_26,2589.9500727899986
ID_-23.63_27.57_2022_27,3153.804997000001
ID_-23.63_27.57_2022_28,4797.5070697000065
ID_-23.63_27.57_2022_29,3319.00583
ID_-23.63_27.57_2022_30,2145.2603077299996
ID_-23.63_27.57_2022_31,2076.72286086
ID_-23.63_27.57_2022_32,3255.352258999999
ID_-23.63_27.57_2022_33,3790.7661836000025
ID_-23.63_27.57_2022_34,3174.0670020000016
ID_-23.63_27.57_2022_35,3645.297567000004
ID_-23.63_27.57_2022_36,3328.044472600001
ID_-23.63_27.57_2022_37,3160.4677797000013
ID_-23.63_27.57_2022_38,3754.604127000003
ID_-23.63_27.57_2022_39,3948.3358540000017
ID_-23.63_27.57_2022_40,3364.559933600001
ID_-23.63_27.57_2022_41,1903.5711776399999
ID_-23.63_27.57_2022_42,3935.8396520000033
ID_-23.63_27.57_2022_43,2068.5373406000017
ID_-23.63_27.57_2022_44,12355.372531420016
ID_-23.63_27.57_2022_45,3175.172327000001
ID_-23.63_27.57_2022_46,2827.795190230002
ID_-23.63_27.57_2022_47,3437.6159928000006
ID_-23.63_27.57_2022_48,3636.477464000004
ID_-23.63_27.57_2022_52,3702.1316220000044
ID_-23.63_27.67_2019_1,2629.9820870399994
ID_-23.63_27.67_2019_2,3167.3859847999997
ID_-23.63_27.67_2019_3,3477.043327000002
ID_-23.63_27.67_2019_4,3060.205577000001
ID_-23.63_27.67_2019_5,11679.132727700004
ID_-23.63_27.67_2019_6,1786.0514364199983
ID_-23.63_27.67_2019_7,3711.236380000002
ID_-23.63_27.67_2019_8,3083.4922350000006
ID_-23.63_27.67_2019_9,3922.3683402000006
ID_-23.63_27.67_2019_10,1925.3582923499996
ID_-23.63_27.67_2019_11,2404.1991417999993
ID_-23.63_27.67_2019_12,3365.690792000001
ID_-23.63_27.67_2019_13,3890.801656600005
ID_-23.63_27.67_2019_14,3751.182592
ID_-23.63_27.67_2019_15,4798.163908900006
ID_-23.63_27.67_2019_16,4094.4558060000036
ID_-23.63_27.67_2019_17,2089.0646365799994
ID_-23.63_27.67_2019_18,3160.4413760000007
ID_-23.63_27.67_2019_19,2448.28033375
ID_-23.63_27.67_2019_20,2698.5236437000003
ID_-23.63_27.67_2019_21,2576.5460949499993
ID_-23.63_27.67_2019_22,3838.2166666000053
ID_-23.63_27.67_2019_23,3597.8654009000043
ID_-23.63_27.67_2019_24,2807.0633085400013
ID_-23.63_27.67_2019_25,11183.97259515
ID_-23.63_27.67_2019_26,3180.9541409999993
ID_-23.63_27.67_2019_27,3145.635909300001
ID_-23.63_27.67_2019_28,2806.153435660002
ID_-23.63_27.67_2019_29,3890.801656600005
ID_-23.63_27.67_2019_30,3311.5940300000016
ID_-23.63_27.67_2019_31,3111.394087000001
ID_-23.63_27.67_2019_32,3052.1066495800014
ID_-23.63_27.67_2019_33,2769.567943600002
ID_-23.63_27.67_2019_34,3156.0611147000004
ID_-23.63_27.67_2019_35,3637.725386700003
ID_-23.63_27.67_2019_36,2929.277471900001
ID_-23.63_27.67_2019_37,4335.733710600006
ID_-23.63_27.67_2019_38,2497.4313457999992
ID_-23.63_27.67_2019_39,3331.4824656000005
ID_-23.63_27.67_2019_40,2612.7244190900024
ID_-23.63_27.67_2019_41,3639.248917000002
ID_-23.63_27.67_2019_42,3364.9604696000006
ID_-23.63_27.67_2019_43,3793.334764400002
ID_-23.63_27.67_2019_44,3388.5442016
ID_-23.63_27.67_2019_45,2435.5344398650004
ID_-23.63_27.67_2019_46,3652.3955517000036
ID_-23.63_27.67_2019_47,3453.039786200001
ID_-23.63_27.67_2019_48,2016.3559334750005
ID_-23.63_27.67_2019_49,2996.1121929700003
ID_-23.63_27.67_2019_50,2767.497533
ID_-23.63_27.67_2019_51,1984.1325809600007
ID_-23.63_27.67_2019_52,3294.101513300001
ID_-23.63_27.67_2020_1,3290.4605730000003
ID_-23.63_27.67_2020_2,1841.5854247599998
ID_-23.63_27.67_2020_3,2057.7100539400008
ID_-23.63_27.67_2020_4,2080.62980459
ID_-23.63_27.67_2020_5,1933.9141643399992
ID_-23.63_27.67_2020_6,1860.7825517499991
ID_-23.63_27.67_2020_7,1979.52027315
ID_-23.63_27.67_2020_8,3185.8615803499993
ID_-23.63_27.67_2020_9,2677.019521430001
ID_-23.63_27.67_2020_10,2909.9318204400015
ID_-23.63_27.67_2020_11,2058.9042927200003
ID_-23.63_27.67_2020_12,3788.669558000001
ID_-23.63_27.67_2020_13,3128.770435000001
ID_-23.63_27.67_2020_14,3459.5388376
ID_-23.63_27.67_2020_15,3669.7692720000045
ID_-23.63_27.67_2020_16,2005.2513198499996
ID_-23.63_27.67_2020_17,3467.1362719999993
ID_-23.63_27.67_2020_18,3883.890883600006
ID_-23.63_27.67_2020_19,2826.0469925999996
ID_-23.63_27.67_2020_20,3321.0766390000035
ID_-23.63_27.67_2020_21,2660.4460830999997
ID_-23.63_27.67_2020_22,3174.904055600001
ID_-23.63_27.67_2020_23,2296.343243930001
ID_-23.63_27.67_2020_24,2217.097974760001
ID_-23.63_27.67_2020_25,2509.86716359
ID_-23.63_27.67_2020_26,2911.1921783
ID_-23.63_27.67_2020_27,3368.0459847000025
ID_-23.63_27.67_2020_28,2026.3241102999991
ID_-23.63_27.67_2020_29,3186.2902010000003
ID_-23.63_27.67_2020_30,1919.5692845500002
ID_-23.63_27.67_2020_31,3627.2740810000046
ID_-23.63_27.67_2020_32,2866.7230265999997
ID_-23.63_27.67_2020_33,3174.0670020000016
ID_-23.63_27.67_2020_34,3606.4843070000043
ID_-23.63_27.67_2020_35,2825.0115198000003
ID_-23.63_27.67_2020_36,3135.596483799999
ID_-23.63_27.67_2020_37,3918.894999600001
ID_-23.63_27.67_2020_38,2070.7368031700007
ID_-23.63_27.67_2020_39,3776.164160400002
ID_-23.63_27.67_2020_40,4266.486169000002
ID_-23.63_27.67_2020_41,3748.442786000001
ID_-23.63_27.67_2020_42,3172.6612030000015
ID_-23.63_27.67_2020_43,3633.574666000003
ID_-23.63_27.67_2020_44,15044.607390878014
ID_-23.63_27.67_2020_45,1943.8754596816666
ID_-23.63_27.67_2020_46,4778.647349868334
ID_-23.63_27.67_2020_47,2634.3738355600026
ID_-23.63_27.67_2020_48,2794.2446468000007
ID_-23.63_27.67_2020_49,2052.5043842600007
ID_-23.63_27.67_2020_50,2767.587867300001
ID_-23.63_27.67_2020_51,2088.7998902499994
ID_-23.63_27.67_2020_52,3062.5537944400007
ID_-23.63_27.67_2021_1,1895.0817713400002
ID_-23.63_27.67_2021_2,4097.8599492
ID_-23.63_27.67_2021_3,1841.4380841999994
ID_-23.63_27.67_2021_4,1675.5728059500002
ID_-23.63_27.67_2021_5,1855.0402964
ID_-23.63_27.67_2021_6,11802.224627420017
ID_-23.63_27.67_2021_7,4766.9019330000065
ID_-23.63_27.67_2021_8,1655.0860265200004
ID_-23.63_27.67_2021_9,3637.725386700003
ID_-23.63_27.67_2021_10,2933.356420600003
ID_-23.63_27.67_2021_11,2004.6030825600005
ID_-23.63_27.67_2021_12,3111.394087000001
ID_-23.63_27.67_2021_13,3647.0203917000035
ID_-23.63_27.67_2021_14,3512.1880173
ID_-23.63_27.67_2021_15,2127.30965227
ID_-23.63_27.67_2021_16,3200.388106000001
ID_-23.63_27.67_2021_17,3162.089148000002
ID_-23.63_27.67_2021_18,3175.305077399999
ID_-23.63_27.67_2021_19,3610.255691000004
ID_-23.63_27.67_2021_20,2764.5239270399993
ID_-23.63_27.67_2021_21,3177.067744600001
ID_-23.63_27.67_2021_22,2118.3292717
ID_-23.63_27.67_2021_23,4146.686502000002
ID_-23.63_27.67_2021_24,3638.8912110000038
ID_-23.63_27.67_2021_25,4764.988313900007
ID_-23.63_27.67_2021_26,3185.808945000001
ID_-23.63_27.67_2021_27,2992.5774794399995
ID_-23.63_27.67_2021_28,3099.6862704000005
ID_-23.63_27.67_2021_29,3228.0340169999995
ID_-23.63_27.67_2021_30,2116.530016420001
ID_-23.63_27.67_2021_31,4800.077528000006
ID_-23.63_27.67_2021_32,2610.2589771699995
ID_-23.63_27.67_2021_33,1928.8731570800003
ID_-23.63_27.67_2021_34,3062.3216156
ID_-23.63_27.67_2021_35,3325.6813296000014
ID_-23.63_27.67_2021_36,1767.3284823200004
ID_-23.63_27.67_2021_37,3499.2038671200003
ID_-23.63_27.67_2021_38,3277.8992696000005
ID_-23.63_27.67_2021_39,3638.0811610000005
ID_-23.63_27.67_2021_40,4619.724489629997
ID_-23.63_27.67_2021_41,3435.978626599999
ID_-23.63_27.67_2021_42,3666.30255656
ID_-23.63_27.67_2021_43,3293.660520000001
ID_-23.63_27.67_2021_44,3559.6369260000006
ID_-23.63_27.67_2021_45,3647.0203917000035
ID_-23.63_27.67_2021_46,3761.3209800000027
ID_-23.63_27.67_2021_47,3650.3586970000047
ID_-23.63_27.67_2021_48,1797.9856779200002
ID_-23.63_27.67_2021_49,2958.671719260002
ID_-23.63_27.67_2021_50,3180.550186780001
ID_-23.63_27.67_2021_51,3515.193673000001
ID_-23.63_27.67_2021_52,2096.68991536
ID_-23.63_27.67_2022_1,1773.7693866266666
ID_-23.63_27.67_2022_2,1960.5556251299993
ID_-23.63_27.67_2022_3,1831.736061100001
ID_-23.63_27.67_2022_4,1542.7171073199997
ID_-23.63_27.67_2022_5,1790.189275526666
ID_-23.63_27.67_2022_6,3052.011663880003
ID_-23.63_27.67_2022_7,1828.8993542999995
ID_-23.63_27.67_2022_8,3254.593393429999
ID_-23.63_27.67_2022_9,11520.048327819999
ID_-23.63_27.67_2022_10,1731.13937381
ID_-23.63_27.67_2022_11,2009.4815936499995
ID_-23.63_27.67_2022_12,2053.6064033600005
ID_-23.63_27.67_2022_13,3463.0505154
ID_-23.63_27.67_2022_14,4800.077528000006
ID_-23.63_27.67_2022_15,3657.131458000003
ID_-23.63_27.67_2022_16,20858.801758726004
ID_-23.63_27.67_2022_17,3504.0940560000017
ID_-23.63_27.67_2022_18,3168.8502547000007
ID_-23.63_27.67_2022_19,3278.9320200000016
ID_-23.63_27.67_2022_20,2701.4171302000004
ID_-23.63_27.67_2022_21,2772.252575140001
ID_-23.63_27.67_2022_22,3429.016154400002
ID_-23.63_27.67_2022_23,2048.3456193499997
ID_-23.63_27.67_2022_24,3136.635384
ID_-23.63_27.67_2022_25,2082.864820460001
ID_-23.63_27.67_2022_26,2097.273751410001
ID_-23.63_27.67_2022_27,2104.1195467199996
ID_-23.63_27.67_2022_28,3112.9919287000007
ID_-23.63_27.67_2022_29,3986.5937416000006
ID_-23.63_27.67_2022_30,2107.3649482
ID_-23.63_27.67_2022_31,4048.905579000003
ID_-23.63_27.67_2022_32,3843.903228600006
ID_-23.63_27.67_2022_33,3715.771769000003
ID_-23.63_27.67_2022_34,4220.551279900004
ID_-23.63_27.67_2022_35,2092.0828246799997
ID_-23.63_27.67_2022_36,2407.3003119020013
ID_-23.63_27.67_2022_37,3564.1550844
ID_-23.63_27.67_2022_38,3168.8502547000007
ID_-23.63_27.67_2022_39,2942.902533390001
ID_-23.63_27.67_2022_40,2994.2935802300017
ID_-23.63_27.67_2022_41,1911.6810412700008
ID_-23.63_27.67_2022_42,5832.2747519999975
ID_-23.63_27.67_2022_43,1939.2764879214287
ID_-23.63_27.67_2022_44,3454.4890848000005
ID_-23.63_27.67_2022_45,3349.8121953000027
ID_-23.63_27.67_2022_46,3972.6541560000005
ID_-23.63_27.67_2022_47,1992.2306361299995
ID_-23.63_27.67_2022_48,1773.6840213399992
ID_-23.63_27.67_2022_52,2042.8953625100007
ID_-23.63_27.77_2019_1,1770.0274625499994
ID_-23.63_27.77_2019_2,4090.0538850000016
ID_-23.63_27.77_2019_3,4082.7538350000004
ID_-23.63_27.77_2019_4,1616.2270084849995
ID_-23.63_27.77_2019_5,1536.3118793099995
ID_-23.63_27.77_2019_6,1676.6563266500002
ID_-23.63_27.77_2019_7,2707.7260422000004
ID_-23.63_27.77_2019_8,3216.4612330000014
ID_-23.63_27.77_2019_9,3169.936926800001
ID_-23.63_27.77_2019_10,1471.0641003099997
ID_-23.63_27.77_2019_11,1502.550317260001
ID_-23.63_27.77_2019_12,1505.3551460499998
ID_-23.63_27.77_2019_13,2824.9808485200006
ID_-23.63_27.77_2019_14,1711.8633656900004
ID_-23.63_27.77_2019_15,3593.8360657000035
ID_-23.63_27.77_2019_16,1644.8956319900003
ID_-23.63_27.77_2019_17,1691.6539438449995
ID_-23.63_27.77_2019_18,1770.6103977699995
ID_-23.63_27.77_2019_19,2726.09047818
ID_-23.63_27.77_2019_20,1735.0483627199997
ID_-23.63_27.77_2019_21,1541.27171956
ID_-23.63_27.77_2019_22,1716.916693766667
ID_-23.63_27.77_2019_23,3155.582364
ID_-23.63_27.77_2019_24,2212.9776519299994
ID_-23.63_27.77_2019_25,1630.8735039500007
ID_-23.63_27.77_2019_26,1699.0998537999997
ID_-23.63_27.77_2019_27,3197.382113000001
ID_-23.63_27.77_2019_28,1570.9509952999995
ID_-23.63_27.77_2019_29,2049.14959199
ID_-23.63_27.77_2019_30,2280.40693585
ID_-23.63_27.77_2019_31,1967.190419448
ID_-23.63_27.77_2019_32,1714.8497576704765
ID_-23.63_27.77_2019_33,1669.6955336500005
ID_-23.63_27.77_2019_34,2777.55754733
ID_-23.63_27.77_2019_35,3085.838114700001
ID_-23.63_27.77_2019_36,1727.724199089999
ID_-23.63_27.77_2019_37,3590.7058007000032
ID_-23.63_27.77_2019_38,1491.0060593400003
ID_-23.63_27.77_2019_39,1604.0557498083333
ID_-23.63_27.77_2019_40,1508.8032144099998
ID_-23.63_27.77_2019_41,1563.1574624999996
ID_-23.63_27.77_2019_42,1628.0866768750004
ID_-23.63_27.77_2019_43,3788.3099720000027
ID_-23.63_27.77_2019_44,3395.9054543000007
ID_-23.63_27.77_2019_45,1459.627186780714
ID_-23.63_27.77_2019_46,3306.822106600001
ID_-23.63_27.77_2019_47,2830.5520999200025
ID_-23.63_27.77_2019_48,1489.7074373371424
ID_-23.63_27.77_2019_49,4081.9879941599997
ID_-23.63_27.77_2019_50,3719.0263931999984
ID_-23.63_27.77_2019_51,1457.3346529800006
ID_-23.63_27.77_2019_52,12274.603005199991
ID_-23.63_27.77_2020_1,1618.0556724500004
ID_-23.63_27.77_2020_2,1674.0404257199998
ID_-23.63_27.77_2020_3,1488.2456517699993
ID_-23.63_27.77_2020_4,2858.5816203000013
ID_-23.63_27.77_2020_5,1516.4919314600002
ID_-23.63_27.77_2020_6,1590.7994821999998
ID_-23.63_27.77_2020_7,1627.1729443899987
ID_-23.63_27.77_2020_8,1452.64636
ID_-23.63_27.77_2020_9,1504.101365
ID_-23.63_27.77_2020_10,1473.9043486599996
ID_-23.63_27.77_2020_11,1652.8731656933335
ID_-23.63_27.77_2020_12,1584.2367789600003
ID_-23.63_27.77_2020_13,1514.4692552100005
ID_-23.63_27.77_2020_14,1583.1262835499997
ID_-23.63_27.77_2020_15,3346.438484600001
ID_-23.63_27.77_2020_16,1635.4869058183333
ID_-23.63_27.77_2020_17,1571.3945734333329
ID_-23.63_27.77_2020_18,4141.512211900003
ID_-23.63_27.77_2020_19,1712.361163516668
ID_-23.63_27.77_2020_20,1750.0604938599997
ID_-23.63_27.77_2020_21,1491.8268950588106
ID_-23.63_27.77_2020_22,2881.60194421
ID_-23.63_27.77_2020_23,2476.458873239999
ID_-23.63_27.77_2020_24,1730.789148
ID_-23.63_27.77_2020_25,3605.1495560000035
ID_-23.63_27.77_2020_26,1765.303537329999
ID_-23.63_27.77_2020_27,2911.9637015400017
ID_-23.63_27.77_2020_28,1574.3237093999994
ID_-23.63_27.77_2020_29,3145.9586201999996
ID_-23.63_27.77_2020_30,1673.0851235000007
ID_-23.63_27.77_2020_31,3329.8905813299993
ID_-23.63_27.77_2020_32,3822.608752400001
ID_-23.63_27.77_2020_33,3177.390074000001
ID_-23.63_27.77_2020_34,3939.1256647
ID_-23.63_27.77_2020_35,3065.275276
ID_-23.63_27.77_2020_36,1570.9287048621422
ID_-23.63_27.77_2020_37,1730.8201276299994
ID_-23.63_27.77_2020_38,1609.2150106933334
ID_-23.63_27.77_2020_39,2974.4218636399996
ID_-23.63_27.77_2020_40,1655.574462275
ID_-23.63_27.77_2020_41,3593.8360657000035
ID_-23.63_27.77_2020_42,3692.56262203
ID_-23.63_27.77_2020_43,1827.204333559999
ID_-23.63_27.77_2020_44,1542.7495553771423
ID_-23.63_27.77_2020_45,1511.631223527142
ID_-23.63_27.77_2020_46,1524.29025386
ID_-23.63_27.77_2020_47,2150.077780149999
ID_-23.63_27.77_2020_48,2688.1888850000005
ID_-23.63_27.77_2020_49,1484.7656184599996
ID_-23.63_27.77_2020_50,1574.1094584999996
ID_-23.63_27.77_2020_51,1724.9408386499993
ID_-23.63_27.77_2020_52,4666.161795809999
ID_-23.63_27.77_2021_1,1619.0265880316665
ID_-23.63_27.77_2021_2,1568.5280007949998
ID_-23.63_27.77_2021_3,1425.3966372900002
ID_-23.63_27.77_2021_4,1402.5251914600005
ID_-23.63_27.77_2021_5,1393.2398671999995
ID_-23.63_27.77_2021_6,1483.73829376
ID_-23.63_27.77_2021_7,3499.0280483599986
ID_-23.63_27.77_2021_8,1307.2566861699993
ID_-23.63_27.77_2021_9,2898.374327
ID_-23.63_27.77_2021_10,3885.1639569999993
ID_-23.63_27.77_2021_11,2417.7071514199993
ID_-23.63_27.77_2021_12,4016.136987
ID_-23.63_27.77_2021_13,3643.0540860000037
ID_-23.63_27.77_2021_14,1639.237834703572
ID_-23.63_27.77_2021_15,1645.2578745000005
ID_-23.63_27.77_2021_16,1906.052371351667
ID_-23.63_27.77_2021_17,3019.2000193000003
ID_-23.63_27.77_2021_18,1859.3845173200007
ID_-23.63_27.77_2021_19,3216.3933920000004
ID_-23.63_27.77_2021_20,1753.2004161399993
ID_-23.63_27.77_2021_21,2631.9180102399982
